Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-0.13076828,-0.08290613,0.037426498,0.018780224
-0.33724216,0.06300638,-0.4436975,-0.6474903
-0.6642079,-0.38328013,-0.16325404,-0.28416345
0.010723866,-0.10814395,-0.04575749,0.034029163
0.15350999,0.14784223,-0.61083394,-0.67889136
0.021189298,0.0150023475,-0.082232,-0.20061794
0.8808136,-1.0282754,-1.69897,-0.74230087
-1.5228788,-1.869762,-0.060480747,-0.5408763
-0.9913998,-0.7000769,-1.0,-0.8572082
-0.89279,-0.7517499,-0.3990271,-0.8259288
-0.35654733,-0.19676109,-0.022276394,-0.08660983
0.004321374,0.039772533,0.0,-0.17588305
-0.5551748,-0.36570707,-1.1904403,-1.0354282
-1.0,-0.8880801,0.14921911,0.24949592
-0.22184876,-0.068437956,-0.1674911,-0.14113542
-0.35654733,-0.51162654,-0.30103,-0.2208718
-0.4089354,-0.3272291,0.47712126,0.15024883
0.38738984,0.27423722,-1.69897,-1.648136
-0.38721615,0.103343,-0.9586073,-0.61778665
-1.09691,-0.81968784,0.47683161,0.44820154
-1.154902,-1.0329444,0.6434527,0.6901655
-0.22184876,-0.13265675,-0.12784372,-0.31030834
-0.9586073,-0.63220966,-0.38721615,0.14603645
-0.21609642,-0.50948346,0.21748394,0.27180624
-0.27572414,-0.50207675,-1.0,-1.188992
0.1271048,-0.060929634,-0.34678748,-0.30221084
0.19589965,-0.35029677,-0.8068754,-1.5121943
0.0,-1.3539802,0.0,-1.4102219
-0.096910015,-0.6434783,-0.30103,-0.5696604
-0.79588,-0.45527032,-0.52287877,-0.5824102
-0.5086383,-0.31879038,-0.79588,-0.9019351
-0.7212464,-0.7562417,0.5987905,0.40784234
-0.008773924,-0.09794332,0.07188201,-0.058655806
-0.30980393,-0.3273328,0.31175387,-1.5798224
-0.20760831,-0.24723646,0.05076631,0.06750088
-0.43179828,-0.211714,0.36921585,0.035821952
0.050379757,-0.2803361,0.0685569,-0.18213575
0.35793483,0.04177653,-0.41228902,-0.32785976
-0.21467017,0.12121158,-0.060480747,0.011185974
-0.59859943,-0.9848312,-0.87614834,-0.84383893
-0.7695511,-0.1587777,0.39269695,-0.4516512
-0.7399286,-0.92450285,-1.5228788,-0.7785232
-1.39794,-1.2560333,-0.5086383,-0.5298973
0.075546965,0.17399478,-0.56863624,-0.48073143
-0.1674911,-0.19498983,-0.2596373,-0.0060535595
-1.30103,-1.1688603,-0.21609642,-0.43922645
0.10037055,0.049901374,-0.27901426,-0.3294525
-0.45593196,-0.109965414,-0.4436975,-0.13139364
-0.3767507,-0.36805657,0.6147918,0.32358742
0.004321374,-0.04523445,-0.3767507,-0.14622003
0.11058971,0.1349102,-1.0,-1.1985672
0.9344984,0.219367,-0.63827217,-0.65932167
-0.85387194,-0.76531833,-0.69897,-0.47932938
-0.7212464,-0.43843096,-0.49485,-0.66453016
-0.27736607,-0.3178356,-0.52287877,-0.4607144
-0.1674911,-0.15140243,-1.39794,-1.0871296
-1.5228788,-1.3936905,-0.35654733,-0.3041766
-1.69897,-1.5367627,-0.4436975,-0.5154232
0.1398791,-0.28341115,-0.026872147,0.11603216
0.15228835,0.19157574,-0.27572414,-0.46912825
0.04921802,0.14328054,-0.30103,-0.43211842
-0.04095861,-0.14020681,-0.013228266,-0.037741147
-0.08092191,-0.13272841,-0.33724216,-0.3709364
-1.2218487,-0.8132336,0.14612803,-0.03414288
-1.6575773,-1.3590106,-0.4596705,-0.53382033
0.012837225,0.115948774,-0.39794,-0.3596761
-0.55284196,-0.50751185,0.10037055,-0.19197538
-1.031517,-0.92450285,-0.31336373,-0.7785232
-0.33724216,-0.87188506,0.39967373,0.4301666
-1.0457575,-1.247884,-0.09151498,-0.06465027
-0.5850267,-0.6485908,-1.69897,-1.3756653
0.31175387,-1.8149632,-0.30980393,-0.12439842
0.27989498,-0.0191072,-0.11918641,-0.19347635
0.20951502,0.27220854,-0.15490197,-0.36359164
0.2329961,0.37942153,-0.88605666,-0.9017514
-0.7212464,-0.5308822,0.11394335,-0.19205138
0.4044916,0.30590928,-0.77469075,-0.6042131
-0.34678748,-0.19622855,-0.42887372,-0.47155616
0.1430148,-0.07306141,-0.17392519,-0.07039774
-1.5228788,-0.91126686,0.10720997,0.24925506
-0.35654733,-0.41081855,-0.04095861,0.102489255
-0.013228266,-1.3179061,0.5646661,-0.45204392
0.44247976,0.3290693,-1.69897,-1.1915874
-0.19382003,-0.16937482,-0.013228266,-0.008347243
-0.4202164,-0.40671727,-0.5850267,-0.6435559
-1.0,-0.9093181,0.64836,0.63370514
-0.17457388,0.13631567,-0.5426228,-0.5379392
-1.5850266,-1.6406633,0.5622929,0.6938748
-0.34678748,-0.44259825,-0.6777807,-0.6273367
-0.67366415,-0.1899776,-0.536107,-0.015340798
-0.17979854,-0.16456872,0.24104816,-0.027345113
-0.5606673,-0.808451,0.32633585,0.6571443
-0.530178,-0.81112933,0.5438198,0.48040855
-0.82390875,-0.8037851,-0.1611509,-0.14110972
-0.52287877,-0.5332799,-0.79588,-0.439293
0.66370094,0.49509698,-0.79588,-0.96084493
-1.0457575,-1.4664937,0.875929,0.5481666
-0.4621809,-0.91820097,0.14363924,0.14050376
-0.17392519,0.091688864,-0.6777807,-1.1649624
-0.19654289,0.04573401,-0.40230483,-0.32112727
-0.35654733,-0.25592533,-0.34678748,-0.2733481
-0.44009337,0.062248416,-0.07007044,-0.4593049
-1.4317982,-1.5771784,0.9344984,1.2500528
-0.39147398,-0.3380513,-0.20342566,-0.60312337
-0.60206,-1.9755417,-1.154902,-0.95700955
-0.105130345,-0.03452266,0.008600172,-0.11187189
-2.0,-1.2046751,-0.24412514,-0.16996157
-0.48148605,-0.97254133,-0.61978877,-1.1155442
-0.5243288,-0.35398898,-0.22112553,-0.096423075
-0.5443939,-0.3227523,-1.09691,-0.84878004
0.1903317,0.20285255,-0.3635121,-0.34068054
0.9537597,0.6697347,-1.154902,-1.1608943
-0.49485,-0.53050065,0.14612803,0.012052804
-1.09691,-1.4432529,0.74981356,0.34535408
-1.09691,-1.0607624,0.8881795,0.58977455
-0.49894074,-0.27876315,-0.3095086,-0.37364691
0.580925,-0.23766172,-0.48148605,0.1631043
-0.79048496,-0.7296385,-1.1611509,-1.1518139
-0.5850267,-0.5895056,0.11394335,0.51826
0.67851835,0.16989917,-0.7695511,-0.84113
0.06445799,-0.005408354,-0.40011692,-0.42127
-0.2596373,-0.31276384,-1.154902,-1.2634733
0.372912,-0.21706325,-0.57675415,-0.3749369
-0.5086383,-0.3766899,-0.07058107,-0.15923429
-0.096910015,0.039937608,-0.45593196,-0.35841343
-0.04575749,-0.39157116,0.32428247,-0.16672656
-0.4436975,-0.45836407,0.09342168,0.1436542
-0.3767507,-0.123904735,0.11058971,-0.029985875
0.21748394,0.30649263,-0.21609642,-0.4503679
0.2552725,0.23705316,-1.0,-1.1305014
-0.55284196,-0.0884181,-0.38721615,-0.4246559
-0.4089354,-0.48784202,-1.0457575,-1.0429438
-0.36653155,-0.64790934,0.22271647,-0.1517412
-0.28960052,-0.22339272,-0.6003263,-0.29475155
-0.5044557,-0.040000636,-1.180456,-0.76597923
-0.85387194,-0.85279775,0.21748394,0.009854741
0.65224636,0.5319421,-1.6575773,-1.4586881
-0.11918641,-0.25057667,0.27989498,0.0031746253
-1.5228788,-1.5191522,0.38381538,0.2675591
0.8656961,0.20277381,-1.3279022,-1.0670788
0.08990511,0.13542783,-2.0,-1.484413
0.18041264,-0.45464224,-0.36653155,-0.36018693
-0.85387194,-0.8955164,-0.25181198,-0.38847592
0.20411998,0.13988945,-0.30103,-0.5273281
-1.09691,-1.1746227,1.0,0.6758526
-0.31875876,-0.27895918,0.3424227,0.045613073
-0.011441044,0.038099162,-0.6946486,-0.93699646
-0.07058107,0.23480678,0.006037955,-0.36282003
-0.29242983,-0.23455876,-0.7695511,-0.633634
-0.17069623,-0.12776005,0.09096307,0.0219526
-0.09151498,-0.13786349,0.029383779,-0.062366575
-0.28399664,-0.41488767,-0.06550155,0.16957158
-0.6478175,-0.6292708,0.44169512,-0.17315441
-0.61978877,-0.52697814,0.26245108,0.11508603
-0.82390875,-0.70012236,-1.69897,-1.1116374
-0.16557929,0.24583548,-0.40782323,-0.6598009
-1.2218487,-1.1201782,0.37657696,0.3357569
-0.69897,-0.22344446,-0.27572414,-0.07631551
-0.4723701,-0.5350432,-0.25258818,-0.016773708
-1.6777807,-1.352713,0.9375179,0.42091095
-0.07058107,0.14228162,-0.124938734,-0.34792703
0.6812412,0.6101432,-0.92081875,-0.99911773
-0.8110715,-0.9706646,-0.7695511,-0.70194805
-0.5331324,-0.53240407,-0.30980393,-0.139384
-0.536107,-0.61193824,-0.008773924,0.14585936
0.008600172,-0.04112281,-0.0043648053,-0.09530335
-1.09691,-1.0952457,-0.1611509,-0.16154748
-1.0,-1.5804209,0.17897695,0.18925044
-0.51760286,-0.32896298,-0.42984638,-0.5779509
-0.23657201,0.16839758,-1.0457575,-1.3659283
-0.61978877,-0.6498953,0.14612803,0.27191395
0.10037055,-0.13779795,0.1271048,-0.034888916
-0.08618615,0.1159137,0.035829823,-0.25114784
0.40312052,0.091185965,-2.0,-0.5740323
-1.39794,-1.5262569,-0.9706162,-0.86235976
-1.39794,-0.80996704,0.48000693,0.34933814
-0.4685211,0.09457003,-1.69897,-1.560155
-0.20065945,-0.25599062,-0.050609995,-0.09544127
-1.2218487,-1.0866418,0.0,0.50495857
-1.5228788,-1.4493335,-0.49485,-0.35315657
-0.32790214,-0.54108894,0.2764618,0.33946875
-1.60206,-0.8023334,-1.6197888,-1.5590167
0.40823996,-0.26390836,-1.69897,-0.98519933
-0.30980393,-0.41489816,0.17609125,-0.16068009
-0.9586073,-0.5715451,-1.5228788,-0.82261956
-1.154902,-0.661713,-0.60206,-1.6208581
-0.14026143,-0.1504505,-0.40616032,-0.6192205
-0.85387194,-0.77606946,-0.04575749,-0.36624163
-0.58004427,-0.70265174,0.24179544,0.31871128
0.10037055,0.13468605,-0.5086383,-0.37768883
-0.20065945,-0.2140366,0.36921585,-0.02534999
-0.0056828475,-0.04484263,-0.65757734,-0.50194734
-0.1674911,0.009627424,-0.20760831,-0.35668355
-1.69897,-1.731701,0.28330123,-0.93426394
-0.055517327,-0.19762594,-0.65757734,-0.6878776
-0.61978877,-0.6334528,-0.15490197,-0.079088226
-1.30103,-1.1376506,0.69897,0.5653311
0.15228835,-0.24372056,-0.33724216,-0.32154334
-1.0,-1.0033729,0.2787536,0.3021182
0.2600714,0.13493377,-0.65757734,-0.6179463
0.0,-0.10984741,0.07918125,-0.52597654
0.7652959,0.44616383,-1.537602,-1.2043215
0.012837225,-0.064073265,-0.1674911,0.029248156
-0.82390875,-0.6283336,0.510545,0.31785002
-0.61978877,-0.707291,-1.0,-0.81705165
-0.24412514,-0.21756473,-0.9586073,-1.0110044
-0.5086383,-0.55840015,-0.4089354,-0.45114702
-0.7447275,-0.6705526,0.12057393,-0.09587793
-1.7212464,-0.9534345,0.701568,0.5667604
-0.48148605,-0.4906183,0.38111508,0.21195865
0.11394335,-0.14561263,-0.7212464,-0.45050022
-0.7212464,0.20848781,-0.79588,-1.009128
-1.1487416,-0.9105824,0.15228835,0.21494526
0.08278537,-0.027288795,-0.18708664,-0.1198244
0.013047996,0.0836479,-0.2672043,-0.3866521
0.3138672,0.051012747,-0.10347378,-0.25399458
-1.69897,-0.91286945,0.8808136,-0.9295888
-0.7695511,-1.2544311,0.17318627,0.05406121
0.04921802,-0.07624725,0.07188201,0.09463505
-1.39794,-0.14722294,-0.7670039,-0.974481
0.43376982,0.16778326,-0.5883803,-0.6834692
0.041392684,0.033920497,-0.8569852,-0.4384681
-0.31875876,-0.43467614,0.31806335,0.19673297
-0.013228266,-0.05336992,-0.08092191,-0.11335763
-0.85387194,-0.8081191,0.12385164,-0.031038627
-0.49485,-0.23983595,0.09342168,-0.004125543
-1.0,-1.0817046,0.7656686,0.65650284
-0.5406075,-0.40272272,0.029383779,0.19543654
0.49554434,0.3302018,-0.41228902,-0.61131203
0.15866399,-0.59701264,-0.50723964,-0.85342455
0.1818436,-0.36329576,-0.69897,-0.88135445
-0.38721615,-0.52008986,0.21748394,0.14587429
0.16731733,0.22562808,-0.537602,-0.5594814
0.045322977,0.14536685,-0.55284196,-0.38366878
-1.5228788,-1.5324101,-0.45593196,-0.50920355
-0.2798407,-0.33106664,0.12221588,0.029444523
-0.45593196,-0.08350697,-0.4436975,0.024401389
-0.28988263,-0.36597475,-0.32254514,-0.34288394
0.21748394,-0.06524901,-0.23657201,-0.21693154
-0.7619539,-0.5379895,-0.25414482,-0.2829074
-0.15490197,-0.007953301,-1.39794,-0.9250318
-0.82390875,-0.87411356,0.6532125,0.44392097
-0.08618615,-0.3722732,-1.5228788,-1.1977811
-0.20760831,-0.3044475,-0.04575749,0.06770574
-1.9586073,-0.8783336,0.49554434,0.4211234
-0.04191415,-0.34321815,0.13672057,0.13450783
-1.69897,-1.6037087,-0.7212464,-0.34812367
-0.60206,-1.5278829,0.85125834,0.49378353
-0.4212176,-0.45453706,-0.27644172,-0.33158606
0.49554434,0.13045713,-0.88107425,-0.5563871
0.651278,-0.013121106,-0.5968795,-0.624249
-0.28399664,-0.34246665,-0.1611509,0.013287745
-0.0030507515,-0.16653243,-0.050122295,-0.07567769
-0.4436975,-0.29988995,-0.45593196,0.124857865
-0.6003263,-0.8938699,0.41664052,0.64166313
-1.236572,-0.93458045,-1.8860567,-1.3612036
0.025305865,-0.0026016831,-0.33724216,-0.4356888
0.7656686,0.7540159,-1.0,-1.1808683
-0.116338566,-0.0136338025,0.08098704,-0.16149613
-0.39794,-0.06777719,-0.15490197,-0.19033149
0.09342168,0.15528119,-0.4436975,-0.435893
0.15533604,0.16251177,-0.20065945,-0.4326212
0.19312459,0.028066345,0.056904852,-0.40007594
-0.8153086,-0.84022176,-0.92081875,-0.43470973
-0.5180799,-0.50419956,0.1388288,0.27106118
0.2955671,0.30679312,-0.019996628,-0.31097132
-1.537602,-1.7274793,0.22010809,0.3347064
-0.3585259,-0.12698293,-0.4202164,-0.03919798
-0.21467017,-0.04907094,-0.49485,-0.3707615
-0.4685211,0.07773157,-0.6777807,-0.49738312
-0.36653155,-0.4459277,0.1172713,0.12583911
-0.21112488,-0.24157003,-0.5086383,-0.35304555
-1.69897,-1.5209095,-0.4685211,0.33923268
-0.25414482,-0.15144627,-0.7619539,-0.5171695
-0.928118,-1.1502094,-0.40671393,0.18429324
-0.69897,-0.7220442,0.0,0.20725262
-0.69897,-0.35298157,0.2787536,0.11908849
-0.26760623,-0.19879395,-0.3767507,-0.41392916
-0.04095861,0.12013542,0.008600172,-0.15109926
-0.5850267,-0.6317444,-0.4202164,-0.33359575
-0.07007044,0.077913724,-0.16813022,-0.3460219
-0.9586073,-1.118887,-0.43179828,-0.20802411
-0.10237291,0.032278396,-0.82390875,-0.8051337
-0.5114493,-0.48906314,-1.3467875,-1.0438645
-1.6197888,-1.4014827,0.65417653,0.4938963
-1.39794,-1.4165882,0.365488,0.34615844
-1.154902,-1.0501454,-0.34678748,-0.16359276
0.07188201,-0.049606644,-0.10237291,-0.12251619
-0.79588,-0.68352854,-0.18045606,-0.55700254
-0.25181198,-0.17295471,-0.124938734,-0.07426295
-0.19449914,-0.116761304,0.041392684,-0.05641432
-0.0043648053,-0.008380458,-0.85387194,-0.66441923
-0.1674911,-0.1216277,-0.34678748,-0.12618464
-0.68824613,-0.71857345,-0.09044397,-0.13699992
0.26974636,0.33965266,-0.59176004,-0.59952724
0.2764618,0.3570367,-0.32790214,-0.53437704
-0.30103,-0.12414341,-0.0043648053,-0.14582595
-0.85387194,-0.63733256,0.11394335,0.22718975
-0.79588,-0.39980704,0.372912,0.0965404
-1.0177288,-1.0934674,0.8739016,0.5568589
-0.54975086,-0.58735466,0.09342168,0.39450622
0.5428254,0.5619769,-0.61978877,-0.74566966
0.12057393,0.3045833,-0.65757734,-0.5412921
-0.35951856,-0.22523439,0.095518045,0.079347216
-0.536107,-0.5844822,0.365488,0.33814463
-0.54515517,-0.49325442,-0.2967086,-0.18385643
0.001949941,-0.027748175,-0.25414482,-0.2033025
-0.050122295,-0.1176166,-0.0030507515,-0.090637244
-1.0457575,-0.886482,-0.4685211,0.25362933
-0.52287877,-0.1507148,-0.04575749,0.11060696
-0.48148605,-0.7207199,-0.022276394,0.002758421
-1.2218487,-1.4075001,-0.27572414,-0.28477103
-0.65757734,0.064028524,-2.0,-1.6351131
-0.32790214,-0.43273908,0.12057393,0.111097954
0.3783979,-0.005571127,-0.30980393,-0.17175382
-0.22184876,-0.33187792,-0.11918641,0.10878249
-0.10347378,-0.2271561,0.3138672,0.064097844
0.18610838,-0.016353287,-0.29242983,-0.22383714
0.39915434,0.42022568,-0.38933983,-0.5078354
-0.2596373,-0.29581934,-1.39794,-1.4878849
-0.06550155,-0.16553667,-0.14874165,-0.056073435
0.09342168,-0.07737978,-0.055517327,-0.2042765
-0.7189666,-0.62822795,-0.74958,-0.41060126
0.4329693,0.17711481,-0.7986029,-0.7625457
-0.13667715,-0.04868862,-0.3990271,-0.17055777
0.5185139,0.4103229,-0.69897,-0.9488364
-0.7447275,-0.83103204,-0.31875876,-0.28687692
0.11394335,-0.35030276,-0.07058107,-0.108237885
0.6946052,0.5839299,-2.0,-2.0063999
-1.3372421,-1.2999549,-0.08512818,-0.03530308
-0.057991948,-0.024546906,-0.3757179,-0.3641677
0.07918125,-0.16738573,-0.050609995,-0.0020066947
-0.48545223,-0.57724243,0.4784222,0.46352297
0.0685569,-0.1410733,0.050379757,-0.25085267
0.075546965,-0.032245923,-0.1426675,-0.15057474
-0.23882419,-0.15814123,-0.61978877,-0.49746877
0.0,-1.4210285,0.0,-1.2618879
-0.4271284,-0.35631156,0.30319604,0.19403225
-0.19382003,0.06884166,-0.25181198,-0.27199206
0.19893187,-0.0059719086,-0.111259036,-0.09278519
-0.6777807,-0.58558124,-0.45593196,-0.4258553
-0.48148605,-0.42962354,-0.4685211,-0.6320858
0.22271647,-0.2699519,-0.36653155,-0.6073342
-0.6595559,-0.46850258,0.37657696,0.19120401
-0.36451626,-0.006786488,0.14612803,0.15650311
-0.3265183,-0.16666412,-0.3511523,-0.47311485
-1.39794,-1.047267,-0.15490197,-0.019046746
-0.27901426,-0.39023533,0.10037055,0.0070401654
-0.27644172,-0.35758352,-0.4212176,-0.42559096
-0.7144427,-0.41461244,0.053078443,-0.14602038
0.6172101,0.35561916,-0.71669877,-0.681432
0.27415785,0.26383293,-0.7447275,-1.0557033
0.014520539,0.2191948,0.14612803,0.12204934
-2.0,-1.2049658,-0.32790214,0.056785665
0.60314435,0.62959445,-1.6382722,-1.5746057
-0.97469413,-1.0291771,-1.2441251,-0.78611684
-0.08618615,-0.031539463,-0.27572414,-0.11832669
-1.0457575,-0.8106604,0.5078559,0.3012659
-0.30980393,-0.48051184,-1.2218487,-1.3783619
-0.15739076,-0.253654,0.016197354,0.0515263
-0.17392519,0.08903196,-1.9586073,-1.5610209
-1.30103,-1.4182509,0.10720997,0.20323867
0.23044892,0.34253097,-0.08092191,-1.3815074
-2.0,-0.73362494,0.40312052,0.10811702
-0.537602,-0.70609844,0.4116197,0.33907837
-0.4710833,-0.45759892,-0.29073003,-0.3415094
-0.24412514,-0.1513793,-2.0,-1.191444
0.12385164,-0.067324,-0.107905395,-0.17019357
-0.30103,-0.18223137,-0.35654733,-0.6097697
-0.82102305,-0.7306151,-1.8239087,-1.4278322
-0.23657201,-0.5053587,-0.35654733,-0.18519098
-0.07675598,-0.04984671,-0.15242735,-0.060228907
-0.82390875,-0.6772713,0.2787536,0.29360396
-1.0457575,-1.228893,0.43136376,0.33974904
-0.20065945,-0.15231419,-0.04095861,0.06862178
-1.0,-0.82702935,-0.79588,-0.7596243
-0.35654733,-0.23809573,0.42488164,-0.29690218
0.14612803,0.017410733,0.14612803,0.038217537
-1.154902,-1.0061814,0.79726756,0.20437267
-0.4685211,-0.5006692,0.65030754,0.074225895
-1.30103,-1.4939373,-0.43179828,-0.2999147
-0.9788107,-0.7467431,0.4065402,0.45165598
0.026369812,0.14098433,0.004321374,-0.020483367
-0.1210954,-0.11199058,-0.037788562,-0.029961728
0.161368,0.19743767,-1.769551,-1.8524421
-0.5316527,0.5259667,-1.853872,-1.6679133
-1.69897,-0.72313344,-1.0,-0.8510114
-0.22184876,-0.36170998,0.22271647,0.09755968
-0.36653155,-0.16495472,-0.026872147,-0.042396013
0.033021446,-0.47186065,-0.01976931,0.24337715
