Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-0.82390875,-0.7788834,-0.1611509,-0.16804726
-0.52287877,-0.5873944,-0.79588,-0.624466
0.66370094,0.5801597,-0.79588,-1.317975
-1.0457575,-1.0706515,0.875929,0.49851733
-0.4621809,-0.7721124,0.14363924,0.11724304
-0.17392519,-0.001872912,-0.6777807,-0.76668525
-0.19654289,-0.076260835,-0.40230483,-0.19601142
-0.35654733,-0.3037813,-0.34678748,-0.08328394
-0.44009337,0.030441068,-0.07007044,-0.43828356
-1.4317982,-1.5430912,0.9344984,1.1494735
-0.39147398,-0.27783364,-0.20342566,0.011261612
-0.60206,-1.5427996,-1.154902,-0.93395424
-0.105130345,-0.08148411,0.008600172,0.005392477
-2.0,-1.4164807,-0.24412514,-0.08795629
-0.48148605,-0.47581536,-0.61978877,-1.3477724
-0.5243288,-0.31942487,-0.22112553,0.032546207
-0.5443939,-0.40874362,-1.09691,-1.1056519
0.1903317,0.16594332,-0.3635121,-0.44172412
0.9537597,0.5994517,-1.154902,-0.8665087
-0.49485,-0.5727,0.14612803,0.071180046
-1.09691,-1.515505,0.74981356,0.29051656
-1.09691,-0.8774817,0.8881795,0.63205475
-0.49894074,-0.24780366,-0.3095086,-0.4001162
0.580925,-0.14352754,-0.48148605,0.11823864
-0.79048496,-0.8311885,-1.1611509,-1.0803202
-0.5850267,-0.9890399,0.11394335,0.61957735
0.67851835,0.18291578,-0.7695511,-1.0521386
0.06445799,0.17091006,-0.40011692,-0.5168478
-0.2596373,-0.24129805,-1.154902,-1.4422282
0.372912,-0.17853099,-0.57675415,-0.19316113
-0.5086383,-0.60616857,-0.07058107,-0.060333893
-0.096910015,0.06601312,-0.45593196,-0.41757488
-0.04575749,-0.57145584,0.32428247,-0.18931504
-0.4436975,-0.504642,0.09342168,0.10356124
-0.3767507,-0.15354818,0.11058971,0.12481217
0.21748394,0.24877763,-0.21609642,-0.46507323
0.2552725,0.21513498,-1.0,-1.0693249
-0.55284196,-0.18616131,-0.38721615,0.04292251
-0.4089354,-0.18092898,-1.0457575,-1.1853558
-0.36653155,-0.5391183,0.22271647,-0.12367529
-0.28960052,-0.28611436,-0.6003263,-0.31091458
-0.5044557,-0.4511125,-1.180456,-0.32739773
-0.85387194,-0.83157235,0.21748394,0.13359241
0.65224636,0.61016303,-1.6575773,-1.5332537
-0.11918641,-0.12082828,0.27989498,-0.07763818
-1.5228788,-1.428491,0.38381538,0.05791308
0.8656961,0.30927843,-1.3279022,-0.70300704
0.08990511,0.162606,-2.0,-1.5377398
0.18041264,-0.46664727,-0.36653155,-0.24236067
-0.85387194,-0.8957401,-0.25181198,-0.5117823
0.20411998,-0.07833968,-0.30103,-0.33490396
-1.09691,-1.4129204,1.0,0.7843991
-0.31875876,-0.24231079,0.3424227,0.11632915
-0.011441044,0.014917754,-0.6946486,-0.81228167
-0.07058107,0.26123565,0.006037955,-0.44767636
-0.29242983,-0.20433947,-0.7695511,-0.46327513
-0.17069623,-0.20924595,0.09096307,0.04864922
-0.09151498,-0.15287429,0.029383779,-0.14412756
-0.28399664,-0.31461334,-0.06550155,0.14323868
-0.6478175,-0.2660395,0.44169512,-0.31054318
-0.61978877,-0.44229037,0.26245108,0.029318407
-0.82390875,-0.70026684,-1.69897,-1.0291659
-0.16557929,0.068356074,-0.40782323,-0.5039852
-1.2218487,-0.9615649,0.37657696,0.35864168
-0.69897,-0.41563556,-0.27572414,0.21167202
-0.4723701,-0.3298777,-0.25258818,-0.00065536797
-1.6777807,-1.3193182,0.9375179,0.5559461
-0.07058107,0.035026215,-0.124938734,-0.17986378
0.6812412,0.6318077,-0.92081875,-1.1886549
-0.8110715,-1.1034907,-0.7695511,-0.7005543
-0.5331324,-0.6233541,-0.30980393,-0.5708085
-0.536107,-0.5488212,-0.008773924,0.11711021
0.008600172,-0.06005771,-0.0043648053,-0.00044876337
-1.09691,-1.288431,-0.1611509,-0.026140004
-1.0,-1.655788,0.17897695,0.26693016
-0.51760286,-0.3222353,-0.42984638,-0.57577825
-0.23657201,0.019490726,-1.0457575,-1.4636908
-0.61978877,-0.71738917,0.14612803,0.28421056
0.10037055,-0.17319113,0.1271048,0.021374151
-0.08618615,0.22731972,0.035829823,-0.41712195
0.40312052,0.10020279,-2.0,-0.7634186
-1.39794,-1.5934372,-0.9706162,-0.7719909
-1.39794,-0.80703855,0.48000693,0.36597985
-0.4685211,0.10183803,-1.69897,-1.4200435
-0.20065945,-0.45751843,-0.050609995,-0.31797257
-1.2218487,-1.0821356,0.0,-0.0018126518
-1.5228788,-1.368883,-0.49485,-0.27506208
-0.32790214,-0.47684798,0.2764618,0.21278383
-1.60206,-0.9928165,-1.6197888,-1.6868331
0.40823996,-0.051247034,-1.69897,-0.7245817
-0.30980393,-0.23715621,0.17609125,-0.12104668
-0.9586073,-0.61602724,-1.5228788,-1.1060679
-1.154902,-0.98900586,-0.60206,-1.5441967
-0.14026143,-0.29638237,-0.40616032,-0.603017
-0.85387194,-0.76770574,-0.04575749,-0.321019
-0.58004427,-0.7663823,0.24179544,0.2819416
0.10037055,0.12835291,-0.5086383,-0.46278477
-0.20065945,-0.1263076,0.36921585,-0.095370084
-0.0056828475,-0.038979053,-0.65757734,-0.42211086
-0.1674911,-0.0047544017,-0.20760831,-0.3332216
-1.69897,-1.4396099,0.28330123,-0.18096709
-0.055517327,-0.10723832,-0.65757734,-0.6602186
-0.61978877,-0.655101,-0.15490197,0.17630027
-1.30103,-1.1858596,0.69897,0.63155794
0.15228835,-0.47537416,-0.33724216,-0.6164885
-1.0,-1.1243478,0.2787536,0.3981127
0.2600714,0.19262165,-0.65757734,-0.29791212
0.0,0.093784146,0.07918125,-0.43119425
0.7652959,0.5897332,-1.537602,-1.173918
0.012837225,-0.14965264,-0.1674911,0.0673406
-0.82390875,-0.70597965,0.510545,0.3217166
-0.61978877,-0.24841148,-1.0,-0.8169491
-0.24412514,-0.031637497,-0.9586073,-0.9610207
-0.5086383,-0.521941,-0.4089354,-0.39152765
-0.7447275,-0.73263365,0.12057393,0.057301074
-1.7212464,-0.9675297,0.701568,0.44112545
-0.48148605,-0.43099543,0.38111508,0.22943936
0.11394335,-0.15253255,-0.7212464,-0.44382584
-0.7212464,0.027274974,-0.79588,-1.1558609
-1.1487416,-1.057143,0.15228835,0.03243777
0.08278537,-0.13564798,-0.18708664,-0.04649271
0.013047996,0.08372141,-0.2672043,-0.42277145
0.3138672,0.04399129,-0.10347378,-0.22711775
-1.69897,-0.5982751,0.8808136,0.13186468
-0.7695511,-0.99826676,0.17318627,0.3270111
0.04921802,-0.11222409,0.07188201,0.0055823624
-1.39794,-0.19249389,-0.7670039,-1.3346047
0.43376982,0.34763232,-0.5883803,-0.7672306
0.041392684,-0.17865889,-0.8569852,-0.4830292
-0.31875876,-0.38605022,0.31806335,0.25668228
-0.013228266,-0.048267856,-0.08092191,-0.14588909
-0.85387194,-0.7841144,0.12385164,0.12025912
-0.49485,-0.22826207,0.09342168,-0.06681897
-1.0,-0.9716986,0.7656686,0.66706353
-0.5406075,-0.5109862,0.029383779,0.21457444
0.49554434,0.41181642,-0.41228902,-0.66073424
0.15866399,-0.07021937,-0.50723964,-0.31782675
0.1818436,0.23659337,-0.69897,-0.99155396
-0.38721615,-0.54241383,0.21748394,0.08026293
0.16731733,0.109425925,-0.537602,-0.29930544
0.045322977,0.12007994,-0.55284196,-0.4562834
-1.5228788,-1.5087035,-0.45593196,-0.4385854
-0.2798407,-0.2548405,0.12221588,0.046855524
-0.45593196,-0.16858369,-0.4436975,-0.113902345
-0.28988263,-0.38093412,-0.32254514,-0.38082188
0.21748394,0.021977447,-0.23657201,-0.1781795
-0.7619539,-0.5314418,-0.25414482,-0.39243254
-0.15490197,0.23040104,-1.39794,-0.8964674
-0.82390875,-1.0152278,0.6532125,0.39769483
-0.08618615,-0.12841848,-1.5228788,-1.2709571
-0.20760831,-0.31999728,-0.04575749,0.029325128
-1.9586073,-0.9865604,0.49554434,0.39240092
-0.04191415,-0.25220856,0.13672057,0.060891226
-1.69897,-1.6043309,-0.7212464,-0.42257452
-0.60206,-1.7826841,0.85125834,0.73083925
-0.4212176,-0.5230094,-0.27644172,-0.30911547
0.49554434,0.12258554,-0.88107425,-0.49900424
0.651278,-0.24350718,-0.5968795,-0.23416926
-0.28399664,-0.41504762,-0.1611509,0.120336905
-0.0030507515,-0.08049183,-0.050122295,-0.053517044
-0.4436975,-0.3467621,-0.45593196,-0.035410546
-0.6003263,-0.946717,0.41664052,0.6706849
-1.236572,-1.1960799,-1.8860567,-1.6243955
0.025305865,-0.26070377,-0.33724216,-0.016133696
0.7656686,0.85043645,-1.0,-1.0400903
-0.116338566,-0.018606804,0.08098704,-0.14301375
-0.39794,0.14974985,-0.15490197,-0.28487843
0.09342168,0.17377365,-0.4436975,-0.5287377
0.15533604,0.15229365,-0.20065945,-0.51155555
0.19312459,-0.0690279,0.056904852,-0.1462609
-0.8153086,-0.7238103,-0.92081875,-0.6316026
-0.5180799,-0.48555315,0.1388288,0.12100421
0.2955671,0.12433296,-0.019996628,-0.16419792
-1.537602,-1.3801106,0.22010809,0.26993412
-0.3585259,-0.06847895,-0.4202164,-0.2094836
-0.21467017,-0.14330769,-0.49485,-0.2552394
-0.4685211,-0.13544625,-0.6777807,-0.3937354
-0.36653155,-0.5111297,0.1172713,0.10762696
-0.21112488,-0.35440746,-0.5086383,-0.55458105
-1.69897,-1.4101335,-0.4685211,0.039469615
-0.25414482,-0.33283696,-0.7619539,-0.6237512
-0.928118,-1.2012331,-0.40671393,0.1845585
-0.69897,-0.668247,0.0,0.21893965
-0.69897,-0.37079325,0.2787536,0.0029771477
-0.26760623,-0.09499142,-0.3767507,-0.34156892
-0.04095861,0.028594367,0.008600172,-0.06581359
-0.5850267,-0.57913095,-0.4202164,-0.355424
-0.07007044,0.21705377,-0.16813022,-0.20699286
-0.9586073,-1.006158,-0.43179828,-0.012341425
-0.10237291,-0.038371056,-0.82390875,-0.87069833
-0.5114493,-0.5380519,-1.3467875,-1.0118719
-1.6197888,-1.2348715,0.65417653,0.6035836
-1.39794,-1.4001051,0.365488,0.47613847
-1.154902,-1.1678989,-0.34678748,-0.10791664
0.07188201,0.027145557,-0.10237291,-0.2107602
-0.79588,-0.84987026,-0.18045606,-0.20949239
-0.25181198,-0.1545194,-0.124938734,-0.091035075
-0.19449914,-0.11518773,0.041392684,-0.0014549494
-0.0043648053,0.17228144,-0.85387194,-0.31203485
-0.1674911,0.059183337,-0.34678748,-0.3321687
-0.68824613,-0.57140166,-0.09044397,-0.115002185
0.26974636,0.25123864,-0.59176004,-0.45048708
0.2764618,0.28418934,-0.32790214,-0.45668113
-0.30103,0.11103467,-0.0043648053,-0.40709364
-0.85387194,-0.82839006,0.11394335,0.33502418
-0.79588,-0.55163807,0.372912,0.3557583
-1.0177288,-0.7180321,0.8739016,0.5856028
-0.54975086,-0.76274633,0.09342168,0.53662384
0.5428254,0.72945076,-0.61978877,-0.6084742
0.12057393,0.26643008,-0.65757734,-0.49746376
-0.35951856,-0.13142806,0.095518045,0.121606305
-0.536107,-0.5456898,0.365488,0.3489399
-0.54515517,-0.66304,-0.2967086,-0.37211257
0.001949941,-0.00039481372,-0.25414482,-0.13547124
-0.050122295,-0.061006248,-0.0030507515,-0.03993704
-1.0457575,-0.73155653,-0.4685211,0.2567683
-0.52287877,-0.0977039,-0.04575749,0.09809853
-0.48148605,-0.5879321,-0.022276394,-0.013960868
-1.2218487,-1.3636893,-0.27572414,-0.20495811
-0.65757734,0.06568929,-2.0,-1.3847308
-0.32790214,-0.5139472,0.12057393,0.09514113
0.3783979,0.13743803,-0.30980393,-0.27596727
-0.22184876,-0.16967282,-0.11918641,0.009387761
-0.10347378,-0.17044821,0.3138672,0.07654275
0.18610838,0.04780551,-0.29242983,-0.45023787
0.39915434,0.06926935,-0.38933983,-0.25340658
-0.2596373,-0.25428122,-1.39794,-1.4719759
-0.06550155,-0.2618538,-0.14874165,-0.0057550967
0.09342168,0.067844294,-0.055517327,-0.33842653
-0.7189666,-0.65874857,-0.74958,-0.25307584
0.4329693,-0.0014141276,-0.7986029,-0.41763788
-0.13667715,-0.057030916,-0.3990271,-0.11392741
0.5185139,0.21470371,-0.69897,-1.0088015
-0.7447275,-0.84124786,-0.31875876,-0.17444466
0.11394335,-0.20625755,-0.07058107,-0.1608786
0.6946052,0.68382365,-2.0,-2.078466
-1.3372421,-1.3132731,-0.08512818,-0.11315314
-0.057991948,-0.03606285,-0.3757179,-0.33527553
0.07918125,-0.1358491,-0.050609995,0.050564215
-0.48545223,-0.6174185,0.4784222,0.4725902
0.0685569,-0.0459465,0.050379757,-0.16277185
0.075546965,-0.018881835,-0.1426675,-0.18255953
-0.23882419,-0.0460611,-0.61978877,-0.6319621
0.0,-1.5216389,0.0,-1.348551
-0.4271284,-0.31971514,0.30319604,0.1229793
-0.19382003,0.09368623,-0.25181198,-0.35586846
0.19893187,-0.15245913,-0.111259036,-0.105469525
-0.6777807,-0.6592596,-0.45593196,-0.60662794
-0.48148605,-0.3039821,-0.4685211,-0.68339485
0.22271647,-0.033403628,-0.36653155,-0.56388414
-0.6595559,-0.5007605,0.37657696,0.16051961
-0.36451626,0.044255324,0.14612803,0.08211383
-0.3265183,-0.0066921934,-0.3511523,-0.5429436
-1.39794,-0.67636615,-0.15490197,0.28149897
-0.27901426,-0.4217652,0.10037055,0.10511108
-0.27644172,-0.3108204,-0.4212176,-0.5034672
-0.7144427,-0.46680444,0.053078443,0.16321968
0.6172101,0.37324828,-0.71669877,-0.74545044
0.27415785,0.38890445,-0.7447275,-0.8331802
0.014520539,0.049258493,0.14612803,0.02657248
-2.0,-1.2559685,-0.32790214,-0.026312426
0.60314435,0.64770687,-1.6382722,-1.5823383
-0.97469413,-0.7918764,-1.2441251,-0.59158576
-0.08618615,-0.12315362,-0.27572414,-0.035295025
-1.0457575,-0.778795,0.5078559,0.35670394
-0.30980393,-0.24942765,-1.2218487,-1.1816566
-0.15739076,-0.16138084,0.016197354,0.027554587
-0.17392519,-0.20171031,-1.9586073,-1.2021586
-1.30103,-1.4460729,0.10720997,0.30865198
0.23044892,-0.33216408,-0.08092191,-1.424101
-2.0,-0.7700051,0.40312052,0.14084242
-0.537602,-0.78036755,0.4116197,0.44811577
-0.4710833,-0.50870836,-0.29073003,-0.37028074
-0.24412514,-0.14816776,-2.0,-1.3861434
0.12385164,-0.002914928,-0.107905395,-0.13263448
-0.30103,-0.41509148,-0.35654733,-0.6116167
-0.82102305,-0.8473627,-1.8239087,-1.428667
-0.23657201,-0.39316186,-0.35654733,-0.21602651
-0.07675598,-0.11695159,-0.15242735,0.09136684
-0.82390875,-0.69934684,0.2787536,0.26706707
-1.0457575,-1.1655256,0.43136376,0.5239811
-0.20065945,-0.18698187,-0.04095861,0.0048865527
-1.0,-1.0062584,-0.79588,-0.6060397
-0.35654733,-0.2607098,0.42488164,-0.22815263
0.14612803,-0.016905457,0.14612803,0.032469302
-1.154902,-0.7744932,0.79726756,0.47353804
-0.4685211,-0.52905285,0.65030754,-0.19107866
-1.30103,-1.4062395,-0.43179828,-0.25226748
-0.9788107,-0.871331,0.4065402,0.40968525
0.026369812,-0.06589109,0.004321374,0.03548795
-0.1210954,-0.04403207,-0.037788562,-0.042731307
0.161368,0.3248067,-1.769551,-1.9663965
-0.5316527,-0.07649734,-1.853872,-1.4183103
-1.69897,-0.7907795,-1.0,-1.0074978
-0.22184876,-0.4139036,0.22271647,0.1362514
-0.36653155,-0.06845711,-0.026872147,-0.14916691
0.033021446,-0.2967135,-0.01976931,0.13630216
